Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
4775148446,"Feb 12, 2021, 9:42:54 AM",☁️ Czegoś tam rekord wt,Ride,"Pochmurno z przejaśnieniami, -5°C, Odczuwalna temperatura -11°C, Wilgotność 79%, Wiatr 4m/s z ZPłnZ - 　
👍 4.84 new kilometers

-- From ",14738,34.25,,,false,,Uniwersalny,activities/5095929351.gpx.gz,,18.0,14738.0,11353.0,34256.8,12.6,3.017,61.8,62.5,1.8,28.2,45.2,0.0,,,,,,,,49.0,620.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7259.0,,,,,,,,,,,,,,,,,,,,,""
4770607333,"Feb 11, 2021, 2:20:53 PM",🌨 2021-02-11 15:20:52,Ride,"Opady śniegu, -6°C, Odczuwalna temperatura -11°C, Wilgotność 88%, Wiatr 6m/s z PłnPłnW - ",2653,6.00,,,false,,Uniwersalny,activities/5091227292.gpx.gz,,18.0,2653.0,2306.0,6001.4,5.2,2.603,20.6,20.9,12.8,26.7,27.8,0.1,,,,,,,,42.0,107.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1242.0,,,,,,,,,,,,,,,,,,,,,""
4770411654,"Feb 11, 2021, 9:43:09 AM",🌨 Powrót na rower mimo mimo wt,Ride,"Opady śniegu, -6°C, Odczuwalna temperatura -14°C, Wilgotność 79%, Wiatr 6m/s z WPłnW - 　
0.62 new kilometers

-- From ",16622,35.17,,,false,,Uniwersalny,activities/5091024454.gpx.gz,,18.0,16622.0,12735.0,35176.7,23.7,2.762,131.1,138.4,6.3,46.1,50.0,0.0,,,,,,,,44.0,623.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,8410.9,,,,,,,,,,,,,,,,,,,,,""
4751112837,"Feb 7, 2021, 3:18:16 PM",☁️ Lass,Hike,"Lekkie opady śniegu, -7°C, Odczuwalna temperatura -13°C, Wilgotność 70%, Wiatr 4m/s z W - Klimat.app",1467,1.90,,,false,,,activities/5071019985.gpx.gz,,,1467.0,1467.0,1903.4,2.6,1.297,202.0,226.1,-33.4,65.6,49.3,-1.3,,,,,,,,,157.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.4,,,,,,,,,,,,,,,,,,,,,""
4738507070,"Feb 5, 2021, 9:46:37 AM",⛅ Spokojnie spokojnie wt,Ride,"Częściowe zachmurzenie, -4°C, Odczuwalna temperatura -8°C, Wilgotność 83%, Wiatr 4m/s z PłnZ - ",16003,34.07,,,false,,Uniwersalny,activities/5057907112.gpx.gz,,18.0,16003.0,11464.0,34076.7,15.3,2.972,77.3,82.6,9.1,31.3,49.8,0.0,,,,,,,,49.0,622.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,6833.5,,,,,,,,,,,,,,,,,,,,,""
4733620670,"Feb 4, 2021, 9:47:44 AM",☁️ Strefa Północna wt,Ride,"Przewaga chmur, -1°C, Odczuwalna temperatura -5°C, Wilgotność 67%, Wiatr 6m/s z PłnW - 　
1.53 new kilometers
🏘 Completed 75% of Strzyża
-- From ",22527,51.39,,,false,,Uniwersalny,activities/5052859718.gpx.gz,,18.0,22527.0,17557.0,51398.5,6.4,2.928,154.7,167.8,4.8,54.7,38.4,0.0,,,,,,,,48.0,931.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,13045.8,,,,,,,,,,,,,,,,,,,,,""
4728110581,"Feb 3, 2021, 3:55:03 PM",☁️ Powrót,Ride,"Lekkie opady śniegu, 1°C, Odczuwalna temperatura -4°C, Wilgotność 88%, Wiatr 4m/s z WPłnW - 　
0.2 new kilometers

-- From ",1566,5.37,,,false,,Uniwersalny,activities/5047166754.gpx.gz,,18.0,1566.0,1426.0,5372.2,7.3,3.767,9.4,10.3,22.8,32.8,38.9,-0.2,,,,,,,,60.0,95.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,,,,,""
4727967017,"Feb 3, 2021, 9:45:34 AM",🌫️ Na swoim terenie wt,Ride,"Mgła i mgła, 0°C, Odczuwalna temperatura 0°C, Wilgotność 85%, Wiatr 1m/s z WPłdW - 　
1.44 new kilometers

-- From ",22143,42.02,,,false,,Uniwersalny,activities/5047017669.gpx.gz,,18.0,22143.0,14026.0,42025.0,6.8,2.996,119.8,125.1,3.5,42.3,45.1,0.0,,,,,,,,49.0,765.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7934.6,,,,,,,,,,,,,,,,,,,,,""
4726079063,"Feb 3, 2021, 8:32:32 AM",🌫️ 2021-02-03 09:32:24,Ride,"Mgła i mgła, -1°C, Odczuwalna temperatura -3°C, Wilgotność 81%, Wiatr 1m/s z Z - ",310,0.77,,,false,,Uniwersalny,activities/5045051776.gpx.gz,,18.0,310.0,310.0,772.2,3.5,2.491,0.0,0.0,24.3,28.8,27.2,-0.6,,,,,,,,25.0,9.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,103.3,,,,,,,,,,,,,,,,,,,,,""
4722248396,"Feb 2, 2021, 9:47:00 AM",☁️ Ale rz in fw pop v be wt,Ride,"Lekkie opady śniegu, -3°C, Odczuwalna temperatura -7°C, Wilgotność 85%, Wiatr 4m/s z Płd - 　
2.32 new kilometers

-- From ",19357,34.86,,,false,,Uniwersalny,activities/5041092795.gpx.gz,,18.0,19357.0,9840.0,34862.3,6.5,3.543,106.0,111.9,2.8,54.8,43.1,0.0,,,,,,,,45.0,489.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,5315.0,,,,,,,,,,,,,,,,,,,,,""
4716867727,"Feb 1, 2021, 2:21:21 PM",⛅ Powrót,Ride,"Przeważnie słonecznie, -2°C, Odczuwalna temperatura -6°C, Wilgotność 67%, Wiatr 4m/s z Płd - ",1946,3.06,,,false,,Uniwersalny,activities/5035506692.gpx.gz,,18.0,1946.0,1277.0,3068.3,4.3,2.403,16.3,16.3,8.6,25.7,18.5,0.5,,,,,,,,45.0,64.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,743.6,,,,,,,,,,,,,,,,,,,,,""
4716721015,"Feb 1, 2021, 9:48:17 AM",🌫️ Suterena wt,Ride,"Marznąca mgła, -5°C, Odczuwalna temperatura -7°C, Wilgotność 90%, Wiatr 2m/s z PłdPłdZ - 　
0.86 new kilometers

-- From ",16222,35.19,,,false,,Uniwersalny,activities/5035353220.gpx.gz,,18.0,16222.0,11949.0,35192.4,17.8,2.945,66.5,74.9,5.4,30.5,44.5,0.0,,,,,,,,45.0,595.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7654.2,,,,,,,,,,,,,,,,,,,,,""
4711767891,"Jan 31, 2021, 12:54:45 PM",⛅ Widać dzieci na sankach wt,Ride,"Częściowe zachmurzenie, 0°C, Odczuwalna temperatura -5°C, Wilgotność 71%, Wiatr 5m/s z ZPłdZ - 　
👍 3.16 new kilometers
🏘 Completed 50% of Zaspa Rozstaje
-- From ",6334,14.27,,,false,,Uniwersalny,activities/5030158139.gpx.gz,,18.0,6334.0,5207.0,14277.9,5.5,2.742,33.0,33.3,2.1,25.5,35.6,0.0,,,,,,,,41.0,241.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3568.3,,,,,,,,,,,,,,,,,,,,,""
4706889124,"Jan 30, 2021, 5:58:58 PM",☁️ Zabawnie się jeździ,Ride,"W większości jasne, -2°C, Odczuwalna temperatura -2°C, Wilgotność 75%, Wiatr 5m/s z PłnZ - 　
👍 2.85 new kilometers

-- From ",3034,7.05,,,false,,Uniwersalny,activities/5025078477.gpx.gz,,18.0,3034.0,2591.0,7052.8,4.4,2.722,27.0,27.1,-2.6,25.6,20.5,0.3,,,,,,,,47.0,137.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3320.6,,,,,,,,,,,,,,,,,,,,,""
4706650814,"Jan 30, 2021, 4:05:22 PM",☁️ W śniegu po szyję wt,Ride,"Częściowe zachmurzenie, -4°C, Odczuwalna temperatura -9°C, Wilgotność 90%, Wiatr 5m/s z PłnZ - 
---
no dobra kostki　
0.5 new kilometers

-- From ",6780,14.69,,,false,,Uniwersalny,activities/5024830047.gpx.gz,,18.0,6780.0,5653.0,14691.2,5.0,2.599,36.2,39.3,6.9,43.0,45.5,-0.1,,,,,,,,37.0,235.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1585.5,,,,,,,,,,,,,,,,,,,,,""
4699444057,"Jan 29, 2021, 9:58:51 AM",Pojażdżka i praca za trzy dychy wt,Ride,"Przewaga chmur, -1°C, Odczuwalna temperatura -5°C, Wilgotność 94%, Wiatr 4m/s z PłnZ - 　
👍 4.89 new kilometers
🏘 Completed 50% of żabianka Wejhera Jelitkowo Tysiąclecia
-- From ",11010,23.39,,,false,,Uniwersalny,activities/5017327909.gpx.gz,,18.0,11010.0,8291.0,23396.7,6.6,2.822,44.9,45.1,1.6,25.6,48.8,0.0,,,,,,,,43.0,402.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7528.1,,,,,,,,,,,,,,,,,,,,,""
4690379180,"Jan 27, 2021, 3:37:24 PM",☁️ Las po białym,Ride,"Częściowe zachmurzenie, 1°C, Odczuwalna temperatura -1°C, Wilgotność 82%, Wiatr 2m/s z ZPłnZ - 　
👏 4.5 new kilometers

-- From ",4398,13.06,,,false,,Uniwersalny,activities/5007907009.gpx.gz,,18.0,4398.0,4229.0,13060.6,7.6,3.088,124.3,130.2,22.5,137.4,29.4,0.0,,,,,,,,57.0,268.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3055.4,,,,,,,,,,,,,,,,,,,,,""
4684299288,"Jan 26, 2021, 1:51:12 PM",☁️ Ulicodrogozaliczanie I powrót,Ride,"Przewaga chmur, 1°C, Odczuwalna temperatura -3°C, Wilgotność 81%, Wiatr 5m/s z ZPłnZ - 　
👍 2.2 new kilometers

-- From ",3263,7.03,,,false,,Uniwersalny,activities/5001597824.gpx.gz,,18.0,3263.0,2584.0,7029.0,5.0,2.72,77.2,78.2,24.3,89.8,40.9,0.0,,,,,,,,57.0,164.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3739.9,,,,,,,,,,,,,,,,,,,,,""
4684043230,"Jan 26, 2021, 9:50:12 AM",☁️ Mniejo wt,Ride,"Przewaga chmur, 0°C, Odczuwalna temperatura -3°C, Wilgotność 90%, Wiatr 4m/s z ZPłnZ - Klimat.app",14385,31.28,,,false,,Uniwersalny,activities/5001332178.gpx.gz,,18.0,14385.0,9885.0,31284.6,12.1,3.165,75.5,73.3,6.6,33.5,4.0,0.0,,,,,,,,53.0,589.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,6947.3,,,,,,,,,,,,,,,,,,,,,""
4679294723,"Jan 25, 2021, 2:50:11 PM",☁️ Powrót,Ride,"Przewaga chmur, 2°C, Odczuwalna temperatura -1°C, Wilgotność 85%, Wiatr 3m/s z Z - 　
0.56 new kilometers

-- From ",2414,7.33,,,false,,Uniwersalny,activities/4996413600.gpx.gz,,18.0,2414.0,1933.0,7330.6,5.1,3.792,14.8,17.0,9.6,43.0,46.9,-0.3,,,,,,,,60.0,130.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,3814.7,,,,,,,,,,,,,,,,,,,,,""
4679110503,"Jan 25, 2021, 9:47:04 AM",☁️ Gdańskie widoczki wt,Ride,"Przewaga chmur, 1°C, Odczuwalna temperatura -2°C, Wilgotność 94%, Wiatr 4m/s z ZPłdZ - Klimat.app　
👍 5.09 new kilometers

-- From Wandrer.earth",18162,45.16,,,false,,Uniwersalny,activities/4996221696.gpx.gz,,18.0,18162.0,13859.0,45168.0,9.3,3.259,161.0,142.7,-1.2,59.9,46.3,0.0,,,,,,,,58.0,889.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,14632.5,,,,,,,,,,,,,,,,,,,,,""
4675702773,"Jan 24, 2021, 5:38:48 PM",🌨 2021-01-24 18:38:47,Ride,"Opady śniegu, 2°C, Odczuwalna temperatura 2°C, Wilgotność 93%, Wiatr 3m/s z PłnPłnZ - 　
0.39 new kilometers

-- From ",2316,5.14,,,false,,Uniwersalny,activities/4992641367.gpx.gz,,18.0,2316.0,1725.0,5145.8,8.9,2.983,23.2,23.4,3.2,25.1,21.6,0.4,,,,,,,,60.0,115.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1604.9,,,,,,,,,,,,,,,,,,,,,""
4675486083,"Jan 24, 2021, 1:48:10 PM",🌧 Dyszcz ok wt,Ride,"Lekki deszcz, 3°C, Odczuwalna temperatura 1°C, Wilgotność 92%, Wiatr 3m/s z PłnPłnZ - Klimat.app　
2.0 new kilometers

-- From Wandrer.earth",13628,32.34,,,false,,Uniwersalny,activities/4992414390.gpx.gz,,18.0,13628.0,9536.0,32344.1,7.2,3.392,90.0,111.2,1.1,51.4,9.1,-0.1,,,,,,,,56.0,591.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,4459.9,,,,,,,,,,,,,,,,,,,,,""
4662534195,"Jan 22, 2021, 2:21:27 PM",☁️ 2021-01-22 15:21:21,Ride,"Przewaga chmur, 7°C, Odczuwalna temperatura 6°C, Wilgotność 66%, Wiatr 3m/s z PłdPłdZ - ",3667,2.95,,,false,,Uniwersalny,activities/4978918045.gpx.gz,,18.0,3667.0,1200.0,2955.7,4.7,2.463,152.7,152.7,-48.7,11.2,31.1,-0.3,,,,,,,,116.0,155.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,,,,,""
4662194668,"Jan 22, 2021, 9:51:19 AM",⛅ Lepij wt,Ride,"Przeważnie słonecznie, 7°C, Odczuwalna temperatura 4°C, Wilgotność 62%, Wiatr 6m/s z Płd - Klimat.app　
0.17 new kilometers

-- From Wandrer.earth",15721,31.85,,,false,,Uniwersalny,activities/4978562793.gpx.gz,,18.0,15721.0,9974.0,31856.0,6.1,3.194,88.5,99.9,6.7,40.0,5.4,0.0,,,,,,,,51.0,565.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7623.2,,,,,,,,,,,,,,,,,,,,,""
4657315453,"Jan 21, 2021, 10:28:01 AM",⛅ Ciężko jakoś wt,Ride,"Przeważnie słonecznie, 5°C, Odczuwalna temperatura 1°C, Wilgotność 67%, Wiatr 7m/s z PłdPłdZ - Klimat.app
---
o 31 zł gorzej niż wczoraj a ten sam czas　
0.88 new kilometers

-- From Wandrer.earth",17520,39.52,,,false,,Uniwersalny,activities/4973498888.gpx.gz,,18.0,17520.0,12457.0,39524.4,7.8,3.173,76.6,81.0,6.2,37.8,6.7,0.0,,,,,,,,49.0,685.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,9528.6,,,,,,,,,,,,,,,,,,,,,""
4652247853,"Jan 20, 2021, 3:22:47 PM",🌧 Pavarotti ile zrozumiała maszyna powrót,Ride,"Ulewne deszcze, 2°C, Odczuwalna temperatura 0°C, Wilgotność 91%, Wiatr 4m/s z PłdZ - Klimat.app　
0.46 new kilometers

-- From Wandrer.earth",766,3.21,,,false,,Uniwersalny,activities/4968228480.gpx.gz,,18.0,766.0,766.0,3218.2,5.7,4.201,60.8,52.0,-17.8,13.0,11.4,0.3,,,,,,,,112.0,95.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,325.2,,,,,,,,,,,,,,,,,,,,,""
4652181895,"Jan 20, 2021, 10:34:48 AM",☁️ Elegancko w końcu powrót na rower Wt,Ride,"Przewaga chmur, 3°C, Odczuwalna temperatura -1°C, Wilgotność 93%, Wiatr 5m/s z PłdZ - 　
2.4 new kilometers
🏘 Completed 75% of Zaspa Młyniec
-- From ",17234,40.53,,,false,,Uniwersalny,activities/4968159744.gpx.gz,,18.0,17234.0,12161.0,40533.1,10.7,3.333,169.2,181.5,4.3,103.8,46.2,0.0,,,,,,,,56.0,762.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,6475.5,,,,,,,,,,,,,,,,,,,,,""
4625137850,"Jan 15, 2021, 3:59:38 PM",☁️ Zimą w lesie jest genialnie i tak offlineowo,Hike,"Przewaga chmur, -3°C, Odczuwalna temperatura -5°C, Wilgotność 93%, Wiatr 3m/s z PłnPłnW - Klimat.app",2083,2.42,,,false,,,activities/4940000591.gpx.gz,,,2083.0,1999.0,2421.2,2.2,1.211,199.5,192.0,16.2,86.8,40.7,0.3,,,,,,,,,199.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.2,,,,,,,,,,,,,,,,,,,,,""
4619976895,"Jan 14, 2021, 11:26:42 AM",🌨 Kk plll kompletowanie 8p8p8p8p8p8p8p8p8p8p8p8p8p8p ulic wt,Ride,"No co? Ciężko w rękawiczce zapisać odpowiedni tytuł.

Opady śniegu, 0°C, Odczuwalna temperatura -5°C, Wilgotność 83%, Wiatr 6m/s z PłnW - Klimat.app　
4.05 new kilometers

-- From Wandrer.earth",19971,50.04,,,false,,Uniwersalny,activities/4934623247.gpx.gz,,18.0,19971.0,15458.0,50047.2,13.1,3.238,146.3,173.7,1.8,49.8,45.3,-0.1,,,,,,,,54.0,939.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,13834.5,,,,,,,,,,,,,,,,,,,,,""
4614262972,"Jan 13, 2021, 10:20:01 AM","☁️ Udanie, gęsto wt",Ride,"Przewaga chmur, 1°C, Odczuwalna temperatura -3°C, Wilgotność 92%, Wiatr 4m/s z ZPłdZ - 　
1.48 new kilometers

-- From ",16643,44.43,,,false,,Uniwersalny,activities/4928647437.gpx.gz,,18.0,16643.0,13593.0,44437.6,14.7,3.269,154.2,167.1,7.5,59.6,35.3,0.0,,,,,,,,55.0,834.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,10294.3,,,,,,,,,,,,,,,,,,,,,""
4609113921,"Jan 12, 2021, 10:35:18 AM",☁️ Na koniec Sopot wt,Ride,"Lekkie opady śniegu, 1°C, Odczuwalna temperatura -5°C, Wilgotność 93%, Wiatr 7m/s z PłdPłdZ - 　
3.11 new kilometers

-- From ",18802,39.79,,,false,,Uniwersalny,activities/4923274672.gpx.gz,,18.0,18802.0,11996.0,39797.4,8.6,3.318,96.5,103.4,0.8,54.2,41.1,0.0,,,,,,,,54.0,727.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,11452.1,,,,,,,,,,,,,,,,,,,,,""
4603994453,"Jan 11, 2021, 11:13:41 AM",☁️ Bezśnieżne wt,Ride,"Przewaga chmur, 1°C, Odczuwalna temperatura -5°C, Wilgotność 84%, Wiatr 5m/s z PłdZ - 　
0.56 new kilometers

-- From ",16638,37.78,,,false,,Uniwersalny,activities/4917934900.gpx.gz,,18.0,16638.0,11159.0,37784.3,12.3,3.386,74.2,83.1,7.4,52.0,47.3,0.0,,,,,,,,57.0,704.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,7517.3,,,,,,,,,,,,,,,,,,,,,""
4600265941,"Jan 10, 2021, 6:05:41 PM",☁️ Powrót,Ride,"Pochmurny, 0°C, Odczuwalna temperatura -3°C, Wilgotność 89%, Wiatr 3m/s z PłdZ - 　
0.57 new kilometers

-- From ",1496,7.08,,,false,,Uniwersalny,activities/4913984557.gpx.gz,,18.0,1496.0,1496.0,7084.9,8.2,4.736,4.7,4.9,19.5,102.4,12.2,-1.1,,,,,,,,64.0,107.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2415.3,,,,,,,,,,,,,,,,,,,,,""
4600130439,"Jan 10, 2021, 4:38:24 PM",☁️ Wsnieg wt,Ride,"Częściowe zachmurzenie, 1°C, Odczuwalna temperatura -3°C, Wilgotność 90%, Wiatr 3m/s z PłdZ - 　
👍 3.1 new kilometers

-- From ",5113,15.05,,,false,,Uniwersalny,activities/4913843324.gpx.gz,,18.0,5113.0,4091.0,15049.0,15.1,3.679,120.9,134.2,19.1,102.3,31.3,0.5,,,,,,,,81.0,372.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,5349.6,,,,,,,,,,,,,,,,,,,,,""
4598739728,"Jan 10, 2021, 1:37:54 PM",☁️ Łącznik,Ride,"Pochmurny, 2°C, Odczuwalna temperatura 1°C, Wilgotność 87%, Wiatr 2m/s z ZPłdZ - ",4375,3.03,,,false,,Uniwersalny,activities/4912390994.gpx.gz,,18.0,4375.0,877.0,3038.7,10.5,3.465,34.5,52.5,19.7,55.9,32.4,0.2,,,,,,,,60.0,58.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,1280.9,,,,,,,,,,,,,,,,,,,,,""
4598140096,"Jan 10, 2021, 12:07:19 PM",☁️ Tlk przymorzak wt,Ride,"Pochmurny, 1°C, Odczuwalna temperatura -3°C, Wilgotność 96%, Wiatr 3m/s z ZPłdZ - ",5303,13.50,,,false,,Uniwersalny,activities/4911765864.gpx.gz,,18.0,5303.0,3991.0,13504.4,8.2,3.384,31.5,32.5,5.5,26.4,21.6,-0.1,,,,,,,,55.0,244.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,2366.7,,,,,,,,,,,,,,,,,,,,,""
4587309071,"Jan 8, 2021, 11:26:08 AM",☁️ W butach wt,Ride,"Pochmurny, 0°C, Odczuwalna temperatura 0°C, Wilgotność 93%, Wiatr 1m/s z Płd - 　
2.43 new kilometers

-- From ",13360,27.27,,,false,,Uniwersalny,activities/4900429284.gpx.gz,,18.0,13360.0,7992.0,27278.7,15.1,3.413,66.1,74.8,9.3,36.4,42.9,0.0,,,,,,,,55.0,491.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,5461.0,,,,,,,,,,,,,,,,,,,,,""
4582364605,"Jan 7, 2021, 10:54:32 AM",🌨 Bumerang wt,Ride,"Lekkie opady śniegu, -1°C, Odczuwalna temperatura -4°C, Wilgotność 99%, Wiatr 3m/s z ZPłnZ - 　
0.42 new kilometers

-- From ",18430,33.78,,,false,,Uniwersalny,activities/4895254598.gpx.gz,,18.0,18430.0,9828.0,33786.3,13.6,3.438,83.4,93.2,6.9,55.4,9.8,0.0,,,,,,,,58.0,637.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,5456.4,,,,,,,,,,,,,,,,,,,,,""
4576083709,"Jan 6, 2021, 12:12:35 PM",☁️ 2021-01-06 13:10:19 wt,Ride,"Pochmurny, 1°C, Odczuwalna temperatura -4°C, Wilgotność 97%, Wiatr 5m/s z WPłdW - Klimat.app",623,2.02,,,false,,Uniwersalny,activities/4888668316.gpx.gz,,18.0,623.0,586.0,2029.0,31.3,3.462,95.8,93.0,-20.7,18.1,17.8,0.1,,,,,,,,168.0,110.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,186.2,,,,,,,,,,,,,,,,,,,,,""
4572289623,"Jan 5, 2021, 5:42:02 PM",🌧 Powrót,Ride,"Przelotne opady, 1°C, Odczuwalna temperatura -4°C, Wilgotność 98%, Wiatr 9m/s z PłnW - ",1205,3.83,,,false,,Uniwersalny,activities/4884696182.gpx.gz,,18.0,1205.0,1006.0,3834.7,9.7,3.812,259.2,259.2,-64.5,54.1,32.3,2.2,,,,,,,,242.0,271.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,410.4,,,,,,,,,,,,,,,,,,,,,""
4572167288,"Jan 5, 2021, 11:01:48 AM",☁️ W dreszczu dwsZczu deszczu wt,Ride,"Pochmurny, 2°C, Odczuwalna temperatura -2°C, Wilgotność 98%, Wiatr 7m/s z PłnW - Klimat.app　
1.59 new kilometers

-- From Wandrer.earth",23943,53.30,,,false,,Uniwersalny,activities/4884569650.gpx.gz,,18.0,23943.0,15548.0,53299.6,23.1,3.428,134.1,156.1,2.3,47.5,7.9,0.0,,,,,,,,58.0,1006.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5118853.0,,,,,,,,,,,,,9689.8,,,,,,,,,,,,,,,,,,,,,""
